0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
52.0,9048.0,1700.0,90.0,72.0,7788.0,65.0,0.0,0.0,6768.0,55.0,0.0,0.0,7878.857142857143,57.0,27.428571428571427,10.285714285714286,476705.14285714243,35.99999999999961,3646.285714285714,740.5714285714286,7282.6,60.4,15.866666666666667,3.8666666666666667,1194898.8000000003,33.00689655172418,1628.7402298850575,221.56781609195403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53.0,8550.0,1700.0,90.0,0.0,6978.0,68.0,0.0,0.0,7242.0,51.0,0.0,0.0,8103.428571428572,54.857142857142854,36.42857142857143,10.285714285714286,357682.2857142852,13.142857142856615,3637.285714285714,740.5714285714286,7326.2,60.46666666666667,17.966666666666665,3.8666666666666667,1248265.2000000004,31.84367816091958,1692.1022988505747,221.56781609195403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52.0,8184.0,1700.0,90.0,0.0,7512.0,61.0,0.0,0.0,6768.0,59.0,0.0,0.0,8199.42857142857,53.57142857142857,36.42857142857143,10.285714285714286,289714.2857142852,6.285714285713688,3637.285714285714,740.5714285714286,7373.4,60.233333333333334,17.966666666666665,3.8666666666666667,1260589.282758621,34.185057471264415,1692.1022988505747,221.56781609195403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51.0,8352.0,1700.0,90.0,0.0,7434.0,55.0,0.0,0.0,8676.0,57.0,93.0,3.0,8330.57142857143,53.0,39.57142857142857,10.285714285714286,175882.28571428533,6.666666666666039,3439.285714285714,740.5714285714286,7362.6,60.03333333333333,15.6,3.7666666666666666,1234982.1103448279,36.72298850574717,1492.7310344827588,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
57.0,5790.0,1700.0,90.0,0.0,8370.0,56.0,30.0,0.0,6270.0,53.0,0.0,0.0,7962.0,53.142857142857146,35.285714285714285,10.285714285714286,1092887.9999999998,7.809523809523192,3663.571428571429,740.5714285714286,7346.6,60.166666666666664,15.6,3.7666666666666666,1278830.937931035,35.31609195402303,1492.7310344827588,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
56.0,8382.0,1700.0,90.0,0.0,8136.0,50.0,0.0,0.0,7818.0,63.0,0.0,0.0,7997.142857142857,54.0,40.0,10.285714285714286,1115801.1428571425,6.666666666666102,3431.0000000000005,740.5714285714286,7365.4,59.93333333333333,16.7,3.7666666666666666,1307769.9724137937,35.58160919540234,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58.0,6516.0,1700.0,90.0,0.0,7674.0,57.0,0.0,0.0,5712.0,68.0,0.0,0.0,7831.714285714285,54.142857142857146,40.0,10.285714285714286,1432100.571428571,7.809523809523259,3431.0,740.5714285714286,7392.2,59.6,16.7,3.7666666666666666,1237638.993103449,33.35172413793108,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
57.0,7824.0,1700.0,90.0,0.0,9048.0,52.0,162.0,72.0,5166.0,62.0,0.0,0.0,7656.857142857143,54.857142857142854,16.857142857142858,0.0,1149881.1428571423,7.80952380952331,592.1428571428569,0.0,7480.8,59.43333333333333,16.7,3.7666666666666666,1065052.3034482768,33.35747126436787,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
55.0,6312.0,1700.0,90.0,0.0,8550.0,53.0,63.0,0.0,4884.0,71.0,0.0,0.0,7337.142857142857,55.142857142857146,7.857142857142857,0.0,1199117.142857142,7.142857142856665,190.14285714285668,0.0,7528.4,58.9,16.7,3.7666666666666666,877285.0758620702,29.127586206896602,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
49.0,8196.0,1700.0,90.0,0.0,8184.0,52.0,0.0,0.0,5880.0,72.0,0.0,0.0,7338.857142857143,54.714285714285715,7.857142857142857,0.0,1202525.142857142,11.571428571428058,190.14285714285668,0.0,7605.6,58.13333333333333,16.7,3.7666666666666666,792791.0068965533,25.98160919540234,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.0,8124.0,1700.0,90.0,0.0,8352.0,51.0,22.0,0.0,6576.0,65.0,0.0,0.0,7306.285714285715,54.0,4.714285714285714,0.0,1132952.5714285707,21.33333333333276,155.57142857142807,0.0,7657.2,57.5,16.7,3.7666666666666666,762749.1310344847,29.017241379310377,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50.0,6084.0,1700.0,90.0,0.0,5790.0,57.0,0.0,0.0,7620.0,62.0,0.0,0.0,7348.285714285715,53.0,4.714285714285714,0.0,996704.5714285708,21.333333333332675,155.57142857142807,0.0,7606.0,57.1,16.7,3.7666666666666666,845332.965517243,30.093103448275887,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50.0,6174.0,1700.0,90.0,0.0,8382.0,56.0,33.0,0.0,6870.0,66.0,0.0,0.0,7032.857142857143,52.142857142857146,0.0,0.0,932357.1428571423,20.476190476189743,0.0,0.0,7582.8,56.56666666666667,16.7,3.7666666666666666,896808.165517243,28.805747126436803,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52.0,6984.0,1700.0,90.0,0.0,6516.0,58.0,0.0,0.0,7554.0,64.0,0.0,0.0,7099.714285714285,51.285714285714285,0.0,0.0,883016.5714285708,13.904761904761093,0.0,0.0,7563.8,56.166666666666664,16.7,3.7666666666666666,908770.3034482774,27.454022988505766,1493.5275862068966,222.0471264367816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
59.0,8670.0,1700.0,90.0,3.0,7824.0,57.0,0.0,0.0,5424.0,65.0,0.0,0.0,7220.571428571428,51.57142857142857,13.285714285714286,0.42857142857142855,1189510.285714285,18.2857142857135,1235.5714285714282,1.2857142857142871,7672.0,55.96666666666667,19.8,3.8666666666666667,780967.448275864,24.99885057471266,1674.7172413793105,221.56781609195403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
59.0,8004.0,1700.0,90.0,0.0,6312.0,55.0,0.0,0.0,8400.0,54.0,34.0,0.0,7462.285714285715,52.142857142857146,13.285714285714286,0.42857142857142855,1086056.5714285707,25.14285714285641,1235.5714285714282,1.2857142857142871,7658.8,56.13333333333333,18.666666666666668,3.8666666666666667,766312.7172413812,25.15402298850577,1679.9540229885056,221.56781609195403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64.0,7656.0,1700.0,90.0,0.0,8196.0,49.0,0.0,0.0,7782.0,63.0,0.0,0.0,7385.142857142857,54.285714285714285,13.285714285714286,0.42857142857142855,995645.1428571421,41.57142857142802,1235.5714285714282,1.2857142857142871,7654.6,56.166666666666664,18.666666666666668,3.8666666666666667,765771.3517241396,25.66091954022991,1679.9540229885056,221.56781609195403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63.0,8298.0,1700.0,90.0,0.0,8124.0,46.0,0.0,0.0,7716.0,61.0,0.0,0.0,7410.0,56.714285714285715,16.571428571428573,0.42857142857142855,1042823.9999999992,35.90476190476158,1209.285714285714,1.2857142857142871,7674.0,56.233333333333334,19.433333333333334,3.8666666666666667,779526.6206896569,26.46091954022991,1667.9781609195402,221.56781609195403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69.0,8922.0,1700.0,90.0,64.0,6084.0,50.0,0.0,0.0,8340.0,58.0,26.0,0.0,7815.428571428572,59.42857142857143,38.57142857142857,9.571428571428571,939034.2857142849,44.952380952380885,3746.619047619048,577.2857142857143,7693.4,56.6,23.7,6.0,817549.2827586225,31.83448275862072,2272.0793103448277,341.0344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
67.0,9426.0,1700.0,90.0,163.0,6174.0,50.0,0.0,0.0,8064.0,57.0,0.0,0.0,8280.0,61.857142857142854,74.71428571428571,32.857142857142854,670511.9999999991,32.80952380952399,9637.904761904763,3852.8095238095234,7738.8,56.93333333333333,32.13333333333333,11.433333333333334,914194.924137933,35.443678160919575,3992.188505747127,1159.219540229885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61.0,8514.0,1700.0,90.0,0.0,6984.0,52.0,0.0,0.0,7404.0,59.0,0.0,0.0,8498.57142857143,63.142857142857146,83.85714285714286,32.857142857142854,343966.2857142848,14.809523809524128,8629.142857142859,3852.8095238095234,7775.8,57.0,34.266666666666666,11.433333333333334,929635.4068965537,35.86206896551728,3986.8919540229886,1159.219540229885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
62.0,9426.0,1700.0,90.0,158.0,8670.0,59.0,93.0,3.0,8868.0,57.0,131.0,41.0,8606.57142857143,63.57142857142857,106.0,55.0,468814.2857142847,11.952380952381318,12533.66666666667,5742.333333333333,7794.4,57.166666666666664,38.166666666666664,15.333333333333334,982045.075862071,36.69540229885062,5223.729885057472,1854.0919540229886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53.0,9414.0,1700.0,90.0,146.0,8004.0,59.0,0.0,0.0,6504.0,61.0,0.0,0.0,8808.0,62.714285714285715,139.71428571428572,75.85714285714286,469619.99999999884,26.238095238095525,12151.571428571435,6110.809523809524,7891.4,56.9,46.03333333333333,20.2,1005345.1448275883,36.71379310344832,6459.067816091955,2410.2344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50.0,7260.0,1700.0,90.0,0.0,7656.0,64.0,0.0,0.0,7788.0,65.0,0.0,0.0,8751.42857142857,60.714285714285715,139.71428571428572,75.85714285714286,644086.2857142844,48.238095238095326,12151.571428571435,6110.809523809524,7873.8,56.4,46.03333333333333,20.2,1018403.1310344848,35.83448275862072,6459.067816091955,2410.2344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,6762.0,1700.0,90.0,0.0,8298.0,63.0,23.0,0.0,6978.0,68.0,0.0,0.0,8532.0,58.57142857142857,136.42857142857142,75.85714285714286,1213283.9999999988,68.95238095238085,13121.952380952387,6110.809523809524,7866.6,55.733333333333334,46.03333333333333,20.2,1033302.6620689676,33.167816091954045,6459.067816091955,2410.2344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53.0,7230.0,1700.0,90.0,0.0,8922.0,69.0,154.0,64.0,7512.0,61.0,0.0,0.0,8290.285714285714,56.285714285714285,114.42857142857143,66.71428571428571,1402304.57142857,49.90476190476159,15607.952380952383,6948.904761904762,7857.2,55.46666666666667,46.03333333333333,20.2,1042849.8206896571,32.3954022988506,6459.067816091955,2410.2344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51.0,7710.0,1700.0,90.0,0.0,9426.0,67.0,253.0,163.0,7434.0,55.0,0.0,0.0,8045.142857142857,54.0,78.28571428571429,43.42857142857143,1173341.142857141,29.333333333332792,13065.904761904763,5512.952380952382,7866.4,55.333333333333336,46.03333333333333,20.2,1037333.6275862087,33.057471264367834,6459.067816091955,2410.2344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
59.0,6462.0,1700.0,90.0,0.0,8514.0,61.0,64.0,0.0,8370.0,56.0,30.0,0.0,7752.0,53.714285714285715,69.14285714285714,43.42857142857143,1454171.9999999972,25.238095238094672,13955.809523809525,5512.952380952382,7802.8,55.43333333333333,45.03333333333333,20.2,1092415.6137931051,33.49540229885059,6522.240229885058,2410.2344827586207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
66.0,8790.0,1700.0,90.0,34.0,9426.0,62.0,248.0,158.0,8136.0,50.0,0.0,0.0,7661.142857142857,54.285714285714285,51.42857142857143,25.714285714285715,1157069.1428571397,38.571428571428065,8759.619047619048,2973.904761904763,7824.6,55.96666666666667,49.166666666666664,21.333333333333332,1121701.2827586224,36.03333333333337,6649.660919540232,2401.402298850575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,8160.0,1700.0,90.0,0.0,9414.0,53.0,236.0,146.0,7674.0,57.0,0.0,0.0,7482.0,55.0,17.714285714285715,4.857142857142857,649019.9999999963,39.99999999999957,2196.5714285714253,165.14285714285816,7840.8,56.0,49.166666666666664,21.333333333333332,1124526.7862068983,36.13793103448279,6649.660919540232,2401.402298850575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53.0,8538.0,1700.0,90.0,0.0,7260.0,50.0,0.0,0.0,9048.0,52.0,162.0,72.0,7664.571428571428,55.42857142857143,26.428571428571427,4.857142857142857,787774.2857142827,36.285714285713894,2367.952380952378,165.14285714285816,7823.8,56.03333333333333,45.8,18.933333333333334,1090736.6482758638,35.895402298850605,6203.751724137933,2322.616091954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55.0,8094.0,1700.0,90.0,0.0,6762.0,48.0,0.0,0.0,8550.0,53.0,63.0,0.0,7854.857142857143,56.42857142857143,26.428571428571427,4.857142857142857,640493.1428571405,25.95238095238065,2367.952380952378,165.14285714285816,7808.6,56.1,43.7,18.933333333333334,1074830.1103448293,35.61034482758624,6261.320689655174,2322.616091954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54.0,6918.0,1700.0,90.0,0.0,7230.0,53.0,0.0,0.0,8184.0,52.0,0.0,0.0,7810.285714285715,56.57142857142857,26.428571428571427,4.857142857142857,719384.571428569,24.95238095238066,2367.952380952378,165.14285714285816,7766.4,56.166666666666664,43.7,18.933333333333334,1095479.0068965533,35.17816091954026,6261.320689655174,2322.616091954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54.0,6894.0,1700.0,90.0,0.0,7710.0,51.0,0.0,0.0,8352.0,51.0,22.0,0.0,7693.714285714285,57.0,26.428571428571427,4.857142857142857,841784.5714285687,20.66666666666642,2367.952380952378,165.14285714285816,7717.8,56.266666666666666,42.96666666666667,18.933333333333334,1107454.7172413806,34.409195402298884,6310.378160919542,2322.616091954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56.0,6840.0,1700.0,90.0,0.0,6462.0,59.0,0.0,0.0,5790.0,57.0,0.0,0.0,7747.714285714285,56.57142857142857,26.428571428571427,4.857142857142857,707000.5714285689,19.95238095238066,2367.952380952378,165.14285714285816,7752.8,56.233333333333334,42.96666666666667,18.933333333333334,1004605.4068965532,34.391954022988536,6310.378160919542,2322.616091954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
57.0,8562.0,1700.0,90.0,0.0,8790.0,66.0,124.0,34.0,8382.0,56.0,33.0,0.0,7715.142857142857,55.285714285714285,18.714285714285715,0.0,635213.1428571403,3.2380952380948145,1028.2380952380915,0.0,7758.8,56.266666666666666,44.2,18.933333333333334,1013496.165517243,34.409195402298884,6330.57931034483,2322.616091954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
